entity_name,entity_id,fiscal_year,AAL,AVA,UAAL,funded_ratio,ACP,contributions,investment_income,other_additions,admin_expense,benefit_payments,member_refunds,other_deductions,return_1yr,return_3yr,return_5yr,adc_amount,contribution_deficiency,net_cash_flow,contribution_to_payroll,funded_ratio_prev,funded_ratio_change
University of California Retirement Plan,7211,2019,87782652000.0,70170196000.0,17612456000.0,79.94,12949903692.0,3365193000.0,4017801000.0,795000.0,48815000.0,3672050000.0,144384000.0,13169000.0,6.0,9.4,6.03,2742671000.0,334021000.0,3505371000.0,0.259862395894025,86.6,-6.659999999999997
University of California Retirement Plan,7211,2020,93088224000.0,73318652000.0,19769572000.0,78.76,13336334095.0,3463327000.0,1184524000.0,414000.0,59224000.0,3796420000.0,148579000.0,6765000.0,1.7,5.14,5.43,2516234000.0,72209000.0,637277000.0,0.2596910796722208,79.94,-1.1799999999999926
University of California Retirement Plan,7211,2021,97243831000.0,80812073000.0,16431758000.0,83.1,14205528073.0,3758997000.0,21439295000.0,0.0,64826000.0,4140861000.0,159049000.0,0.0,30.5,12.05,11.65,3523568000.0,818510000.0,20833556000.0,0.2646150836972127,78.76,4.339999999999989
University of California Retirement Plan,7211,2022,102715788000.0,85720233000.0,16995555000.0,83.45,14346555352.0,3998026000.0,-9765876000.0,0.0,84760000.0,4360269000.0,173892000.0,0.0,-10.8,5.7,6.2,3712774000.0,820153000.0,-10386771000.0,0.2786749782025307,83.1,0.3500000000000085
University of California Retirement Plan,7211,2023,110057241000.0,90044950000.0,20012291000.0,81.82,15179060333.0,3976571000.0,7696274000.0,0.0,76629000.0,4623429000.0,141025000.0,0.0,10.1,8.6,6.7,3814606000.0,1044132000.0,6831762000.0,0.2619774157794699,83.45,-1.6300000000000097
University of California Retirement Plan,7211,2024,116497210000.0,96053525000.0,20443685000.0,82.45,16694399736.0,4333837000.0,11387695000.0,0.0,102512000.0,4979117000.0,145122000.0,0.0,12.2,3.3,7.9,4221586000.0,1220517000.0,10494781000.0,0.2595982526196772,81.82,0.6300000000000097
Public Agency Retirement System Defined Benefit Plans,7215,2003,21661644.0,19603032.0,2058612.0,90.5,8504901.0,37820510.0,2498807.0,101327.0,3240612.0,30323875.0,241576.0,205999.0,,,,,,6408582.0,4.446907730025312,,
Public Agency Retirement System Defined Benefit Plans,7215,2004,24048035.0,13523252.0,10524783.0,56.2,8265983.0,72761910.0,1867078.0,130287.0,2879438.0,56866702.0,437174.0,1426760.0,,,,,,13149201.0,,90.5,-34.3
Public Agency Retirement System Defined Benefit Plans,7215,2005,24048035.0,13523252.0,10524783.0,56.2,8117507.0,100282455.0,2954374.0,4160.0,4781006.0,80362403.0,312720.0,55916.0,,,,,,17728944.0,,56.2,0.0
Public Agency Retirement System Defined Benefit Plans,7215,2006,18656442.0,15011387.0,3645055.0,80.5,8636568.0,96898989.0,4033438.0,11399.0,3732493.0,73938307.0,468163.0,11399.0,,,,,,22793464.0,,56.2,24.299999999999997
Public Agency Retirement System Defined Benefit Plans,7215,2007,18656442.0,15011387.0,3645055.0,80.5,294730188.0,88390183.0,10291804.0,808698.0,3395473.0,69318112.0,1940421.0,788517.0,,,,,,24048162.0,0.2999020344668596,80.5,0.0
Public Agency Retirement System Defined Benefit Plans,7215,2008,14035905.0,11404355.0,2631550.0,81.3,348085325.0,82289162.0,-2989365.0,18575.0,3764169.0,67561921.0,2453289.0,547100.0,,,,,,4991893.0,0.236405145778553,80.5,0.7999999999999972
Public Agency Retirement System Defined Benefit Plans,7215,2009,14035905.0,11404355.0,2631550.0,81.3,329636060.0,59772498.0,-11724504.0,43268789.0,2259220.0,42594890.0,1202918.0,5467175.0,0.0,0.0,0.0,,,39792580.0,0.18132875996637018,81.3,0.0
Public Agency Retirement System Defined Benefit Plans,7215,2010,9932341.0,7921195.0,2011146.0,79.8,644791846.0,36668135.0,14470222.0,0.0,1115773.0,27052476.0,459195.0,1152.0,,,,,,22509761.0,0.05686817416732655,81.3,-1.5
Public Agency Retirement System Defined Benefit Plans,7215,2011,9932341.0,7921195.0,2011146.0,79.8,315882065.0,57289459.0,29599324.0,52081.0,1450768.0,33343470.0,598959.0,2220466.0,0.0,0.0,0.0,,,49327201.0,0.18136344334712387,79.8,0.0
Public Agency Retirement System Defined Benefit Plans,7215,2012,14390329.0,8187714.0,6202615.0,56.9,316188679.0,42110461.0,7218704.0,36188.0,1288038.0,31084220.0,363143.0,1596905.0,,,,,,15033047.0,0.1331814318374125,79.8,-22.9
Public Agency Retirement System Defined Benefit Plans,7215,2013,14390329.0,8187714.0,6202615.0,56.9,323013214.0,50293843.0,22701088.0,12502960.0,1885060.0,42555081.0,954769.0,0.0,,,,,,40102981.0,0.1557021224524889,56.9,0.0
Public Agency Retirement System Defined Benefit Plans,7215,2014,13317088.0,6528126.0,6788962.0,49.0,363876609.0,43975785.0,36295266.0,0.0,1501568.0,35376207.0,0.0,0.0,,,,,,43393276.0,0.12085356385191552,56.9,-7.899999999999999
Public Agency Retirement System Defined Benefit Plans,7215,2015,13317088.0,6528126.0,6788962.0,49.0,330437723.0,54067170.0,8192027.0,0.0,1774837.0,45334488.0,0.0,191968.0,,,,,,14957904.0,0.1636228742563996,49.0,0.0
Public Agency Retirement System Defined Benefit Plans,7215,2016,17623694.0,4925628.0,12698066.0,27.9,292231720.0,40725067.0,2576789.0,0.0,1416595.0,35411124.0,0.0,23250.0,,,,,,6450887.0,0.1393588177217723,49.0,-21.1
Public Agency Retirement System Defined Benefit Plans,7215,2017,17623694.0,4925628.0,12698066.0,28.0,282682297.0,44566027.0,35520213.0,0.0,1231929.0,34663232.0,0.0,875305.0,,,,596978.0,0.0,43315774.0,0.15765411372753915,27.9,0.10000000000000142
Public Agency Retirement System Defined Benefit Plans,7215,2018,14545675.0,8255892.0,6289783.0,56.76,290413601.0,52689232.0,25264001.0,0.0,1200629.0,35404162.0,0.0,115911.0,,,,886002.0,0.0,41232531.0,0.18142825204663882,28.0,28.759999999999998
Public Agency Retirement System Defined Benefit Plans,7215,2019,14545675.0,8255892.0,6289783.0,56.76,255833394.0,41198018.0,24836561.0,44202.0,1081189.0,35918613.0,0.0,80248551.0,,,,886002.0,0.0,-51169572.0,0.16103455985890566,56.76,0.0
Public Agency Retirement System Defined Benefit Plans,7215,2020,14234951.0,7736360.0,6498591.0,54.35,246232118.0,46491085.0,14179453.0,0.0,1079220.0,32164697.0,0.0,40120.0,,,,420821.0,0.0,27386501.0,0.18880999512825536,56.76,-2.4099999999999966
Public Agency Retirement System Defined Benefit Plans,7215,2021,14234951.0,7736360.0,6498591.0,54.35,233244119.0,33699803.0,89396272.0,0.0,1127847.0,32649758.0,0.0,3510.0,,,,420821.0,0.0,89314960.0,0.14448296979354922,54.35,0.0
Public Agency Retirement System Defined Benefit Plans,7215,2022,11578287.0,7359758.0,4218529.0,63.57,225221474.0,45657972.0,-65520714.0,155291208.0,1555347.0,48158861.0,0.0,11386.0,,,,965099.0,0.0,85702872.0,0.20272477215027906,54.35,9.219999999999999
Public Agency Retirement System Defined Benefit Plans,7215,2023,11578287.0,7359758.0,4218529.0,63.57,194345866.0,47735258.0,40844438.0,0.0,1556341.0,49195817.0,0.0,2969461.0,,,,965099.0,0.0,34858077.0,0.24562013580468955,63.57,0.0
Public Agency Retirement System Defined Benefit Plans,7215,2024,11578287.0,7359785.0,4218502.0,63.57,164821953.0,55325038.0,65620548.0,450160.0,1724444.0,50263749.0,0.0,7609806.0,,,,965099.0,0.0,61797747.0,0.33566546805812936,63.57,0.0
City of Alameda Police and Fire Pension 1079 and 1082,7218,2003,33515000.0,0.0,33515000.0,0.0,0.0,4251978.0,0.0,0.0,23655.0,4231050.0,0.0,0.0,,,,,,-2727.0,,,
City of Alameda Police and Fire Pension 1079 and 1082,7218,2013,13642000.0,0.0,13642000.0,0.0,0.0,1918876.0,0.0,0.0,7096.0,1860528.0,0.0,0.0,,,,,,51252.0,,0.0,0.0
City of Alameda Police and Fire Pension 1079 and 1082,7218,2015,12732000.0,0.0,12732000.0,0.0,0.0,1908050.0,0.0,0.0,6096.0,1841690.0,0.0,0.0,0.0,0.0,0.0,,,60264.0,,0.0,0.0
City of Alameda Police and Fire Pension 1079 and 1082,7218,2016,12732000.0,0.0,12732000.0,0.0,1729502.0,1893996.0,2762.0,0.0,12875.0,1729502.0,0.0,0.0,0.0,0.0,0.0,,,154381.0,1.0951106156569925,0.0,0.0
City of Albany Police and Fire Relief Pension Fund,7219,2003,14950360.0,14415847.0,534513.0,96.4,32055.0,1256946.0,857899.0,0.0,24294.0,1215833.0,0.0,7200.0,,,,,,867518.0,,,
City of Albany Police and Fire Relief Pension Fund,7219,2004,14950360.0,14415847.0,534513.0,96.4,0.0,534513.0,1413462.0,0.0,19491.0,1261307.0,0.0,7500.0,,,,,,659677.0,,96.4,0.0
City of Albany Police and Fire Relief Pension Fund,7219,2005,14950360.0,14415847.0,534513.0,96.4,0.0,0.0,1185484.0,0.0,19760.0,1289017.0,0.0,4238.0,9.4,9.4,10.4,,,-127531.0,,96.4,0.0
City of Albany Police and Fire Relief Pension Fund,7219,2006,14075219.0,14479158.0,-403939.0,102.9,0.0,0.0,943065.0,0.0,19979.0,1233644.0,0.0,4484.0,7.6,9.5,8.4,,,-315042.0,,96.4,6.5
City of Albany Police and Fire Relief Pension Fund,7219,2007,14075219.0,14479158.0,-403939.0,102.9,0.0,0.0,1648737.0,0.0,20764.0,1274936.0,0.0,9100.0,12.9,9.9,9.7,,,343937.0,,102.9,0.0
City of Albany Police and Fire Relief Pension Fund,7219,2008,12258000.0,10939000.0,1319000.0,89.2,0.0,0.0,-1133147.0,0.0,21462.0,1319843.0,0.0,4800.0,-8.74,5.58,10.72,,,-2479252.0,,102.9,-13.700000000000003
City of Albany Police and Fire Relief Pension Fund,7219,2009,14570549.0,12684186.0,1886363.0,87.1,0.0,0.0,-1008430.0,0.0,22363.0,1343966.0,0.0,4350.0,-17.41,-4.77,2.1,,,-2379109.0,,89.2,-2.1000000000000085
City of Albany Police and Fire Relief Pension Fund,7219,2010,14570549.0,12684186.0,1886363.0,87.1,0.0,300000.0,1411203.0,0.0,22412.0,1397580.0,0.0,47.0,7.62,0.66,3.88,,,291164.0,,87.1,0.0
City of Albany Police and Fire Relief Pension Fund,7219,2011,14570549.0,12684186.0,1886363.0,87.1,0.0,300000.0,1719280.0,0.0,9408.0,1416172.0,0.0,30.0,12.45,4.27,3.3,,,593670.0,,87.1,0.0
City of Albany Police and Fire Relief Pension Fund,7219,2012,12710552.0,11922744.0,787808.0,93.8,0.0,300000.0,-6307.0,0.0,0.0,1415881.0,0.0,0.0,12.67,9.52,2.95,,,-1122188.0,,87.1,6.700000000000003
City of Albany Police and Fire Relief Pension Fund,7219,2013,12710552.0,11922744.0,787808.0,93.8,0.0,82401.0,1078047.0,0.0,0.0,1365105.0,0.0,65.0,13.06,10.5,8.51,,,-204722.0,,93.8,0.0
City of Albany Police and Fire Relief Pension Fund,7219,2014,12493334.0,9577360.0,2915974.0,76.7,0.0,82401.0,1287598.0,0.0,0.0,1384481.0,0.0,0.0,15.57,13.77,12.27,,,-14482.0,,93.8,-17.099999999999994
City of Albany Police and Fire Relief Pension Fund,7219,2015,13597656.0,8298142.0,5299514.0,61.0,1411164.0,0.0,131937.0,44.0,36.0,1411164.0,0.0,0.0,2.22,10.28,11.19,,,-1279219.0,0.0,76.7,-15.700000000000003
City of Albany Police and Fire Relief Pension Fund,7219,2016,13597656.0,8298142.0,5299514.0,61.0,1351708.0,0.0,-116093.0,0.0,0.0,1351708.0,0.0,0.0,-1.35,5.48,8.43,,,-1467801.0,0.0,61.0,0.0
City of Albany Police and Fire Relief Pension Fund,7219,2017,13058273.0,6666348.0,6391925.0,51.1,0.0,218723.0,571648.0,1134.0,27168.0,1283577.0,0.0,0.0,,,,218723.0,0.0,-519240.0,,61.0,-9.899999999999999
City of Albany Police and Fire Relief Pension Fund,7219,2018,13058273.0,6666348.0,6391925.0,51.1,0.0,218723.0,313712.0,0.0,101709.0,1279564.0,0.0,0.0,,,,218723.0,0.0,-848838.0,,51.1,0.0
City of Albany Police and Fire Relief Pension Fund,7219,2019,13382986.0,5383567.0,7999419.0,40.23,0.0,218723.0,132347.0,0.0,17578.0,1257130.0,0.0,0.0,,,,218723.0,0.0,-923638.0,,51.1,-10.870000000000005
City of Albany Police and Fire Relief Pension Fund,7219,2020,14218991.0,3703012.0,10515979.0,26.04,0.0,218723.0,-123435.0,0.0,0.0,1279094.0,0.0,0.0,,,,218723.0,0.0,-1183806.0,,40.23,-14.189999999999998
City of Albany Police and Fire Relief Pension Fund,7219,2021,13860551.0,4078344.0,9782207.0,29.42,0.0,847799.0,820084.0,0.0,10000.0,1274381.0,0.0,138.0,,,,847799.0,0.0,383364.0,,26.04,3.3800000000000026
City of Albany Police and Fire Relief Pension Fund,7219,2022,13860551.0,4078344.0,9782207.0,29.42,0.0,500000.0,-318552.0,0.0,10000.0,1184209.0,0.0,115.0,,,,1038051.0,538051.0,-1012876.0,,29.42,0.0
City of Albany Police and Fire Relief Pension Fund,7219,2023,11043324.0,3065468.0,7977856.0,27.76,0.0,500000.0,161929.0,0.0,0.0,1002143.0,0.0,1221.0,,,,1038051.0,538051.0,-341435.0,,29.42,-1.6600000000000001
City of Albany Police and Fire Relief Pension Fund,7219,2024,9768554.0,2599073.0,7169481.0,26.61,0.0,500000.0,243536.0,0.0,0.0,915195.0,0.0,2923.0,,,,1023773.0,523773.0,-174582.0,,27.76,-1.1500000000000021
City of Berkeley Safety Members' Pension Fund,7220,2004,12973380.0,5803177.0,7170203.0,44.7,0.0,2264400.0,0.0,0.0,0.0,2258400.0,0.0,6000.0,,,,,,0.0,,,
City of Berkeley Safety Members' Pension Fund,7220,2005,11458099.0,5137982.0,6320117.0,44.8,0.0,2101582.0,0.0,0.0,0.0,2093582.0,0.0,8000.0,,,,,,0.0,,44.7,0.09999999999999432
City of Berkeley Safety Members' Pension Fund,7220,2006,10509882.0,4540267.0,5969615.0,43.2,0.0,1985001.0,0.0,0.0,0.0,1979501.0,0.0,5500.0,,,,,,0.0,,44.8,-1.5999999999999943
City of Berkeley Safety Members' Pension Fund,7220,2007,8748286.0,3994201.0,4754085.0,45.7,0.0,889236.0,380934.0,0.0,7500.0,1808736.0,0.0,0.0,,,,,,-546066.0,,43.2,2.5
City of Berkeley Safety Members' Pension Fund,7220,2008,8153217.0,3496713.0,4656504.0,42.9,0.0,951940.0,334521.0,0.0,5600.0,1778340.0,0.0,0.0,,,,,,-497479.0,,45.7,-2.8000000000000043
City of Berkeley Safety Members' Pension Fund,7220,2009,7611896.0,3042685.0,4569211.0,40.0,0.0,990809.0,291339.0,0.0,7600.0,1728586.0,0.0,0.0,0.0,0.0,0.0,,,-454038.0,,42.9,-2.8999999999999986
City of Berkeley Safety Members' Pension Fund,7220,2010,6895254.0,2630250.0,4265004.0,38.1,1660658.0,1001391.0,252687.0,0.0,5900.0,1660658.0,0.0,0.0,0.0,0.0,0.0,,,-412480.0,0.6030085664838877,40.0,-1.8999999999999986
City of Berkeley Safety Members' Pension Fund,7220,2011,5912070.0,2251156.0,3660914.0,38.1,0.0,958837.0,216951.0,0.0,8000.0,1546837.0,0.0,0.0,0.0,0.0,0.0,,,-379049.0,,38.1,0.0
City of Berkeley Safety Members' Pension Fund,7220,2012,5912070.0,2251156.0,3660914.0,38.1,1332600.0,799800.0,184102.0,0.0,6200.0,1332600.0,0.0,0.0,,,,,,-354898.0,0.60018009905448,38.1,0.0
City of Berkeley Safety Members' Pension Fund,7220,2013,6095041.0,1896258.0,4198783.0,31.1,1158601.0,683401.0,152737.0,0.0,8800.0,1158601.0,0.0,0.0,0.0,0.0,0.0,,,-331263.0,0.5898501727514477,38.1,-7.0
City of Berkeley Safety Members' Pension Fund,7220,2014,4828175.0,1254005.0,3574170.0,26.0,0.0,568620.0,124010.0,0.0,0.0,1003620.0,0.0,0.0,,,,,,-310990.0,,31.1,-5.100000000000001
City of Berkeley Safety Members' Pension Fund,7220,2015,4828175.0,1254005.0,3574170.0,26.0,1001955.0,604755.0,96508.0,0.0,17650.0,984305.0,0.0,0.0,,,,,,-300692.0,0.6035750108537808,26.0,0.0
City of Berkeley Safety Members' Pension Fund,7220,2016,3764006.0,662934.0,3101072.0,17.6,0.0,499554.0,69713.0,0.0,0.0,859645.0,0.0,0.0,,,,,,-290378.0,,26.0,-8.399999999999999
City of Berkeley Safety Members' Pension Fund,7220,2017,3235387.0,377244.0,2858143.0,11.7,0.0,513317.0,43310.0,0.0,10113.0,832204.0,0.0,0.0,,,,0.0,0.0,-285690.0,,17.6,-5.900000000000002
City of Berkeley Safety Members' Pension Fund,7220,2018,2485191.0,96934.0,2388257.0,3.9,0.0,454108.0,17690.0,0.0,0.0,752108.0,0.0,0.0,,,,,,-280310.0,,11.7,-7.799999999999999
City of Emeryville Pension Plan,7221,2003,527000.0,510260.0,16740.0,96.8,0.0,0.0,19384.0,0.0,0.0,67135.0,0.0,0.0,,,,,,-47751.0,,,
City of Emeryville Pension Plan,7221,2004,527000.0,452731.0,74269.0,85.9,0.0,0.0,13348.0,0.0,2400.0,68478.0,0.0,0.0,,,,,,-57530.0,,96.8,-10.899999999999991
City of Emeryville Pension Plan,7221,2005,527000.0,452731.0,74269.0,85.9,0.0,0.0,13232.0,0.0,0.0,68851.0,0.0,0.0,,,,,,-55619.0,,85.9,0.0
City of Emeryville Pension Plan,7221,2006,561000.0,342116.0,218884.0,61.0,0.0,0.0,13242.0,0.0,0.0,68237.0,0.0,0.0,,,,,,-54995.0,,85.9,-24.900000000000006
City of Emeryville Pension Plan,7221,2007,561000.0,342116.0,218884.0,61.0,0.0,0.0,12250.0,0.0,2600.0,69602.0,0.0,0.0,,,,,,-59952.0,,61.0,0.0
City of Emeryville Pension Plan,7221,2008,561000.0,222041.0,338959.0,39.6,70994.0,0.0,10871.0,0.0,0.0,70994.0,0.0,0.0,,,,,,-60123.0,0.0,61.0,-21.4
City of Emeryville Pension Plan,7221,2009,512000.0,156132.0,355868.0,30.5,72413.0,0.0,6504.0,0.0,0.0,72413.0,0.0,0.0,,,,,,-65909.0,0.0,39.6,-9.100000000000001
City of Emeryville Pension Plan,7221,2010,512000.0,156132.0,355868.0,30.5,0.0,0.0,1977.0,0.0,0.0,70414.0,0.0,0.0,,,,,,-68437.0,,30.5,0.0
City of Emeryville Pension Plan,7221,2011,512000.0,156132.0,355868.0,30.5,0.0,400000.0,2570.0,0.0,0.0,54517.0,0.0,0.0,,,,,,348053.0,,30.5,0.0
City of Emeryville Pension Plan,7221,2012,512000.0,410368.0,101632.0,80.2,29738.0,0.0,4358.0,0.0,0.0,29738.0,0.0,0.0,,,,,,-25380.0,0.0,30.5,49.7
City of Emeryville Pension Plan,7221,2013,192000.0,382862.0,-190862.0,199.4,0.0,0.0,2458.0,0.0,0.0,29964.0,0.0,0.0,,,,,,-27506.0,,80.2,119.2
City of Emeryville Pension Plan,7221,2014,185940.0,353163.0,-167223.0,189.9,0.0,0.0,2314.0,0.0,0.0,32013.0,0.0,0.0,,,,,,-29699.0,,199.4,-9.5
City of Emeryville Pension Plan,7221,2015,185940.0,325435.0,-139495.0,175.0,27528.0,0.0,1800.0,0.0,0.0,29528.0,0.0,0.0,,,,,,-27728.0,0.0,189.9,-14.900000000000006
City of Emeryville Pension Plan,7221,2016,185940.0,304561.0,-118621.0,163.8,22855.0,0.0,1981.0,0.0,0.0,22855.0,0.0,0.0,,,,,,-20874.0,0.0,175.0,-11.199999999999989
City of Emeryville Pension Plan,7221,2017,185940.0,283451.0,-97511.0,152.4,0.0,0.0,2220.0,0.0,0.0,23330.0,0.0,0.0,,,,,0.0,-21110.0,,163.8,-11.400000000000006
City of Oakland Fire and Police Retirement System,7222,2003,877064000.0,674693000.0,202371000.0,76.9,5620307.0,155004.0,25370202.0,1314.0,695020.0,67410572.0,0.0,15004000.0,,,,,,-57583072.0,0.027579276363373033,,
City of Oakland Fire and Police Retirement System,7222,2004,890768000.0,615105000.0,275663000.0,69.1,400000.0,21581.0,77858806.0,0.0,888652.0,70333903.0,180036.0,0.0,12.7,5.1,4.7,,,6477796.0,0.0539525,76.9,-7.800000000000011
City of Oakland Fire and Police Retirement System,7222,2005,890309000.0,621583000.0,268726000.0,69.8,5894707.0,17734124.0,47239577.0,37831.0,735806.0,70960842.0,0.0,0.0,8.3,8.8,4.6,,,-6685116.0,3.008482694729356,69.1,0.7000000000000028
City of Oakland Fire and Police Retirement System,7222,2006,883609000.0,614898000.0,268711000.0,69.6,300000.0,25452.0,42305447.0,0.0,772651.0,71351523.0,0.0,0.0,7.4,9.5,6.2,,,-29793275.0,0.08484,69.8,-0.20000000000000284
City of Oakland Fire and Police Retirement System,7222,2007,883609000.0,614898000.0,268711000.0,69.6,367191.0,17505.0,76194266.0,0.0,818738.0,71404196.0,0.0,0.0,14.4,10.0,9.6,,,3988837.0,0.04767273707688914,69.6,0.0
City of Oakland Fire and Police Retirement System,7222,2008,888136.0,566040.0,322096.0,63.7,163359.0,13796.0,-32679927.0,124979.0,729966.0,74979998.0,0.0,0.0,,,,,,-108251116.0,0.08445203508836367,69.6,-5.8999999999999915
City of Oakland Fire and Police Retirement System,7222,2009,782457000.0,347182000.0,435275000.0,44.4,100000.0,7256.0,-91791021.0,96924.0,876764.0,72658263.0,0.0,0.0,-18.2,-4.2,0.5,,,-165221868.0,0.07256,63.7,-19.300000000000004
City of Oakland Fire and Police Retirement System,7222,2010,792202000.0,297829000.0,494373000.0,37.6,100000.0,7080.0,43649012.0,0.0,831712.0,69757607.0,0.0,0.0,15.0,-4.0,1.7,,,-26933227.0,0.0708,44.4,-6.799999999999997
City of Oakland Fire and Police Retirement System,7222,2011,792202000.0,297829000.0,494373000.0,37.6,144045000.0,6677.0,63697945.0,182542.0,844973.0,66846953.0,0.0,0.0,24.5,5.4,4.7,,,-3804762.0,4.635357006491027e-05,37.6,0.0
City of Oakland Fire and Police Retirement System,7222,2012,683162000.0,256394000.0,426768000.0,37.5,144045000.0,45514701.0,2116605.0,216571.0,983603.0,63272069.0,0.0,0.0,1.6,13.3,2.3,,,-16407795.0,0.31597557013433303,37.6,-0.10000000000000142
City of Oakland Fire and Police Retirement System,7222,2013,658279000.0,257221000.0,401058000.0,39.1,129176000.0,210007042.0,37172276.0,173693.0,683773.0,59547296.0,0.0,0.0,9.0,11.3,5.4,,,187121942.0,1.62574349724407,37.5,1.6000000000000014
City of Oakland Fire and Police Retirement System,7222,2014,655399000.0,440383000.0,215016000.0,67.2,0.0,4441.0,66000085.0,392324.0,776112.0,57409113.0,0.0,0.0,16.5,8.9,13.1,,,8211625.0,,39.1,28.1
